| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_hh.income_agg_high        |  0,4588025 | 0,15365 |   2,98603   | 0,00283 **  |
| b_pt_t.full_purpose_HBR        |  0,3251671 | 0,09674 |   3,36138   | 0,00078 *** |
| b_pt_t.full_purpose_HBO        | -0,5284110 | 0,09534 |  -5,54217   | 0,00000 *** |
| asc_bike                       | -3,8242620 | 0,25669 |  -14,89854  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -1,2172274 | 0,38521 |  -3,15992   | 0,00158 **  |
| b_bike_p.age_group_agg_15_24   |  2,1602542 | 0,21356 |   10,11534  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5634018 | 0,38873 |  -4,02186   | 0,00006 *** |
| b_bike_p.female                | -1,0093370 | 0,20766 |  -4,86064   | 0,00000 *** |
| b_bike_p.occupation_worker     | -0,4069564 | 0,19564 |  -2,08018   | 0,03751 *   |
| b_bike_p.disability_lot        | -2,6481313 | 0,73186 |  -3,61836   | 0,00030 *** |
| b_bike_hh.cars_gr_0            |  6,0132531 | 0,33994 |   17,68918  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9768708 | 0,24941 |  -3,91670   | 0,00009 *** |
| b_bike_hh.cars_gr_3            | -3,2599113 | 1,01938 |  -3,19792   | 0,00138 **  |
| b_bike_hh.income_agg_high      |  0,9490605 | 0,28826 |   3,29236   | 0,00099 *** |
| b_bike_t.full_purpose_HBR      |  1,8215156 | 0,20520 |   8,87681   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,6582920 | 0,22168 |   2,96959   | 0,00298 **  |
| asc_walk                       |  1,5455222 | 0,11496 |   13,44448  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,9327370 | 0,21020 |  -4,43733   | 0,00001 *** |
| b_walk_p.age_group_agg_15_24   |  1,7722130 | 0,13803 |   12,83979  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,0742763 | 0,08474 |  -0,87651   | 0,38075     |
| b_walk_p.age_group_agg_70      | -0,8471233 | 0,13158 |  -6,43788   | 0,00000 *** |
| b_walk_p.female                |  0,2259832 | 0,06747 |   3,34934   | 0,00081 *** |
| b_walk_p.occupation_worker     | -0,4402235 | 0,08108 |  -5,42959   | 0,00000 *** |
| b_walk_p.disability_lot        | -0,8551175 | 0,14334 |  -5,96552   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  6,0425258 | 0,29962 |   20,16698  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,4088962 | 0,07947 |  -5,14535   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7934203 | 0,13532 |  -5,86347   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,3893877 | 0,11566 |   3,36656   | 0,00076 *** |
| b_walk_t.full_purpose_HBR      |  1,3435903 | 0,07783 |   17,26340  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1727858 | 0,07438 |   2,32311   | 0,02017 *   |
| b_car_time                     | -0,2276469 | 0,01144 |  -19,90771  | 0,00000 *** |
| b_pt_time                      | -0,0491385 | 0,00338 |  -14,54680  | 0,00000 *** |
| b_bike_cost                    | -0,0639560 | 0,00984 |  -6,49738   | 0,00000 *** |
| b_walk_cost                    | -0,1135193 | 0,00860 |  -13,20046  | 0,00000 *** |
| g_bike_grad                    |  49,5000037 | 21,81903 |   2,26866   | 0,02329 *   |
| g_bike_stressLink              |  1,1892934 | 0,61213 |   1,94288   | 0,05203 .   |
| g_bike_stressLink_c            |  6,1983790 | 3,31540 |   1,86957   | 0,06154 .   |
| g_walk_vgvi                    |  0,5638261 | 0,12529 |   4,50033   | 0,00001 *** |
| g_walk_stressJct               |  7,9044036 | 1,71569 |   4,60712   | 0,00000 *** |
| g_walk_speed                   | -0,2472485 | 0,13598 |  -1,81830   | 0,06902 .   |
| g_walk_speed_c                 |  1,4395505 | 0,26287 |   5,47638   | 0,00000 *** |
| g_walk_speed_o                 |  0,2875899 | 0,08750 |   3,28686   | 0,00101 **  |


Iterations: 124

Start LL = 21249.943505112835
Final LL = 10864.657335369164

BIKE DETOURS: min=1,00  25perc=1,03  med=1,12  mean=1,17  75perc=1,23  max=3,29
BIKE OVERLAP: min=0,00  25perc=0,16  med=0,41  mean=0,47  75perc=0,78  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,03  75perc=1,04  max=1,54
WALK OVERLAP: min=0,00  25perc=0,43  med=0,78  mean=0,68  75perc=1,00  max=1,00
